state,county,fips,cases,deaths
South Dakota,Codington,46029,310,2
South Dakota,Corson,46031,55,0
South Dakota,Custer,46033,116,0
South Dakota,Davison,46035,135,2
South Dakota,Day,46037,37,0
South Dakota,Deuel,46039,44,0
South Dakota,Dewey,46041,79,0
South Dakota,Douglas,46043,26,0
South Dakota,Edmunds,46045,31,0
South Dakota,Fall River,46047,38,1
South Dakota,Faulk,46049,32,1
South Dakota,Grant,46051,42,0
South Dakota,Gregory,46053,19,0
South Dakota,Haakon,46055,6,0
South Dakota,Hamlin,46057,54,0
South Dakota,Hand,46059,15,0
South Dakota,Hanson,46061,23,0
South Dakota,Harding,46063,2,0
South Dakota,Hughes,46065,133,4
South Dakota,Hutchinson,46067,39,1
South Dakota,Hyde,46069,7,0
South Dakota,Jackson,46071,12,1
South Dakota,Jerauld,46073,40,1
South Dakota,Jones,46075,3,0
South Dakota,Kingsbury,46077,23,0
South Dakota,Lake,46079,116,6
South Dakota,Lawrence,46081,217,3
South Dakota,Lincoln,46083,888,2
South Dakota,Lyman,46085,105,3
South Dakota,Marshall,46091,19,0
South Dakota,McCook,46087,49,1
South Dakota,McPherson,46089,11,0
South Dakota,Meade,46093,294,1
South Dakota,Mellette,46095,24,0
South Dakota,Miner,46097,16,0
South Dakota,Minnehaha,46099,5235,70
South Dakota,Moody,46101,41,0
South Dakota,Oglala Lakota,46102,173,2
South Dakota,Pennington,46103,1406,33
South Dakota,Perkins,46105,13,0
South Dakota,Potter,46107,16,0
South Dakota,Roberts,46109,97,1
South Dakota,Sanborn,46111,15,0
South Dakota,Spink,46115,52,0
South Dakota,Stanley,46117,21,0
South Dakota,Sully,46119,8,0
South Dakota,Todd,46121,78,5
South Dakota,Tripp,46123,22,0
South Dakota,Turner,46125,81,0
South Dakota,Union,46127,263,4
South Dakota,Walworth,46129,42,0
South Dakota,Yankton,46135,218,3
South Dakota,Ziebach,46137,48,0
Tennessee,Anderson,47001,862,8
Tennessee,Bedford,47003,1107,14
Tennessee,Benton,47005,253,5
Tennessee,Bledsoe,47007,775,4
Tennessee,Blount,47009,2003,17
Tennessee,Bradley,47011,2468,16
Tennessee,Campbell,47013,325,2
Tennessee,Cannon,47015,198,0
Tennessee,Carroll,47017,624,8
Tennessee,Carter,47019,818,18
Tennessee,Cheatham,47021,710,10
Tennessee,Chester,47023,376,5
Tennessee,Claiborne,47025,363,3
Tennessee,Clay,47027,111,0
Tennessee,Cocke,47029,641,7
Tennessee,Coffee,47031,760,6
Tennessee,Crockett,47033,401,14
Tennessee,Cumberland,47035,812,8
Tennessee,Davidson,47037,25945,258
Tennessee,DeKalb,47041,469,5
Tennessee,Decatur,47039,302,4
Tennessee,Dickson,47043,907,9
Tennessee,Dyer,47045,952,10
Tennessee,Fayette,47047,882,10
Tennessee,Fentress,47049,218,0
Tennessee,Franklin,47051,488,4
Tennessee,Gibson,47053,1104,14
Tennessee,Giles,47055,441,14
Tennessee,Grainger,47057,274,1
Tennessee,Greene,47059,814,16
Tennessee,Grundy,47061,149,2
Tennessee,Hamblen,47063,1649,22
Tennessee,Hamilton,47065,7965,74
Tennessee,Hancock,47067,92,2
Tennessee,Hardeman,47069,1237,21
Tennessee,Hardin,47071,685,10
Tennessee,Hawkins,47073,667,13
Tennessee,Haywood,47075,740,11
Tennessee,Henderson,47077,873,7
Tennessee,Henry,47079,455,5
Tennessee,Hickman,47081,371,3
Tennessee,Houston,47083,93,0
Tennessee,Humphreys,47085,169,3
Tennessee,Jackson,47087,217,1
Tennessee,Jefferson,47089,805,6
Tennessee,Johnson,47091,407,1
Tennessee,Knox,47093,6716,57
Tennessee,Lake,47095,834,2
Tennessee,Lauderdale,47097,720,12
Tennessee,Lawrence,47099,759,9
Tennessee,Lewis,47101,132,1
Tennessee,Lincoln,47103,409,1
Tennessee,Loudon,47105,944,3
Tennessee,Macon,47111,907,15
Tennessee,Madison,47113,1781,41
Tennessee,Marion,47115,325,7
Tennessee,Marshall,47117,532,4
Tennessee,Maury,47119,1735,15
Tennessee,McMinn,47107,791,23
Tennessee,McNairy,47109,544,11
Tennessee,Meigs,47121,162,2
Tennessee,Monroe,47123,738,15
Tennessee,Montgomery,47125,2467,30
Tennessee,Moore,47127,93,0
Tennessee,Morgan,47129,207,2
Tennessee,Obion,47131,820,8
Tennessee,Overton,47133,433,2
Tennessee,Perry,47135,107,0
Tennessee,Pickett,47137,61,1
Tennessee,Polk,47139,326,10
Tennessee,Putnam,47141,2362,30
Tennessee,Rhea,47143,647,3
Tennessee,Roane,47145,643,2
Tennessee,Robertson,47147,1885,26
Tennessee,Rutherford,47149,7799,70
Tennessee,Scott,47151,155,2
Tennessee,Sequatchie,47153,142,1
Tennessee,Sevier,47155,2232,12
Tennessee,Shelby,47157,27467,385
Tennessee,Smith,47159,515,8
Tennessee,Stewart,47161,96,0
Tennessee,Sullivan,47163,1615,25
Tennessee,Sumner,47165,4065,86
Tennessee,Tipton,47167,1455,15
Tennessee,Trousdale,47169,1618,6
Tennessee,Unicoi,47171,221,1
Tennessee,Union,47173,222,1
Tennessee,Van Buren,47175,71,0
Tennessee,Warren,47177,851,7
Tennessee,Washington,47179,1718,13
Tennessee,Wayne,47181,312,3
Tennessee,Weakley,47183,831,13
Tennessee,White,47185,560,7
Tennessee,Williamson,47187,4334,28
Tennessee,Wilson,47189,2811,31
Texas,Anderson,48001,2502,18
Texas,Andrews,48003,362,8
Texas,Angelina,48005,2222,66
Texas,Aransas,48007,210,18
Texas,Archer,48009,49,0
Texas,Armstrong,48011,11,0
Texas,Atascosa,48013,568,27
Texas,Austin,48015,417,6
Texas,Bailey,48017,202,4
Texas,Bandera,48019,109,3
Texas,Bastrop,48021,1580,27
Texas,Baylor,48023,16,0
Texas,Bee,48025,1591,22
Texas,Bell,48027,4768,64
Texas,Bexar,48029,46413,1086
Texas,Blanco,48031,124,5
Texas,Bosque,48035,216,5
Texas,Bowie,48037,970,68
Texas,Brazoria,48039,9309,138
Texas,Brazos,48041,5103,55
Texas,Brewster,48043,191,2
Texas,Briscoe,48045,12,1
Texas,Brooks,48047,215,16
Texas,Brown,48049,620,26
Texas,Burleson,48051,287,6
Texas,Burnet,48053,665,12
Texas,Caldwell,48055,1230,32
Texas,Calhoun,48057,603,7
Texas,Callahan,48059,88,3
Texas,Cameron,48061,20853,752
Texas,Camp,48063,296,8
Texas,Carson,48065,17,0
Texas,Cass,48067,257,11
Texas,Castro,48069,227,4
Texas,Chambers,48071,1123,11
Texas,Cherokee,48073,1408,16
Texas,Childress,48075,57,0
Texas,Clay,48077,63,1
Texas,Cochran,48079,37,1
Texas,Coke,48081,49,3
Texas,Coleman,48083,52,2
Texas,Collin,48085,10946,111
Texas,Collingsworth,48087,16,0
Texas,Colorado,48089,444,3
Texas,Comal,48091,2969,95
Texas,Comanche,48093,214,3
Texas,Concho,48095,53,1
Texas,Cooke,48097,318,4
Texas,Coryell,48099,868,10
Texas,Cottle,48101,18,2
Texas,Crane,48103,70,2
Texas,Crockett,48105,162,6
Texas,Crosby,48107,81,1
Texas,Culberson,48109,23,2
Texas,Dallam,48111,208,7
Texas,Dallas,48113,73685,947
Texas,Dawson,48115,207,8
Texas,DeWitt,48123,844,25
Texas,Deaf Smith,48117,943,20
Texas,Delta,48119,17,0
Texas,Denton,48121,9994,131
Texas,Dickens,48125,27,1
Texas,Dimmit,48127,180,6
Texas,Donley,48129,55,1
Texas,Duval,48131,257,10
Texas,Eastland,48133,130,2
Texas,Ector,48135,4217,69
Texas,Edwards,48137,34,1
Texas,El Paso,48141,20350,428
Texas,Ellis,48139,3758,56
Texas,Erath,48143,667,9
Texas,Falls,48145,166,3
Texas,Fannin,48147,585,12
Texas,Fayette,48149,368,16
Texas,Fisher,48151,58,1
Texas,Floyd,48153,100,7
Texas,Foard,48155,3,0
Texas,Fort Bend,48157,14933,234
Texas,Franklin,48159,111,4
Texas,Freestone,48161,384,1
Texas,Frio,48163,633,7
Texas,Gaines,48165,247,7
Texas,Galveston,48167,10543,140
Texas,Garza,48169,102,3
Texas,Gillespie,48171,198,6
Texas,Glasscock,48173,6,0
Texas,Goliad,48175,121,6
Texas,Gonzales,48177,813,13
Texas,Gray,48179,242,4
Texas,Grayson,48181,1474,25
Texas,Gregg,48183,1983,47
Texas,Grimes,48185,970,30
Texas,Guadalupe,48187,1899,72
Texas,Hale,48189,1606,45
Texas,Hall,48191,16,1
Texas,Hamilton,48193,101,3
Texas,Hansford,48195,102,3
Texas,Hardeman,48197,22,0
Texas,Hardin,48199,1254,19
Texas,Harris,48201,105757,2188
Texas,Harrison,48203,796,35
Texas,Hartley,48205,101,2
Texas,Haskell,48207,54,2
Texas,Hays,48209,5361,56
Texas,Hemphill,48211,55,0
Texas,Henderson,48213,815,16
Texas,Hidalgo,48215,27349,1162
Texas,Hill,48217,369,8
Texas,Hockley,48219,262,5
Texas,Hood,48221,767,22
Texas,Hopkins,48223,244,7
Texas,Houston,48225,538,9
Texas,Howard,48227,280,8
Texas,Hudspeth,48229,38,2
Texas,Hunt,48231,1415,29
Texas,Hutchinson,48233,147,3
Texas,Irion,48235,10,0
Texas,Jack,48237,121,0
Texas,Jackson,48239,501,14
Texas,Jasper,48241,393,18
Texas,Jeff Davis,48243,8,0
Texas,Jefferson,48245,6615,107
Texas,Jim Hogg,48247,77,2
Texas,Jim Wells,48249,1034,24
Texas,Johnson,48251,2500,44
Texas,Jones,48253,598,0
Texas,Karnes,48255,740,12
Texas,Kaufman,48257,2757,37
Texas,Kendall,48259,197,5
Texas,Kenedy,48261,7,1
Texas,Kent,48263,7,0
Texas,Kerr,48265,435,9
Texas,Kimble,48267,16,1
Texas,Kinney,48271,22,1
Texas,Kleberg,48273,632,26
Texas,Knox,48275,67,8
Texas,La Salle,48283,365,4
Texas,Lamar,48277,791,26
Texas,Lamb,48279,278,19
Texas,Lampasas,48281,154,6
Texas,Lavaca,48285,682,30
Texas,Lee,48287,197,14
Texas,Leon,48289,188,4
Texas,Liberty,48291,1826,43
Texas,Limestone,48293,457,7
Texas,Lipscomb,48295,25,0
Texas,Live Oak,48297,330,6
Texas,Llano,48299,101,1
Texas,Lubbock,48303,7397,98
Texas,Lynn,48305,79,4
Texas,Madison,48313,830,5
Texas,Marion,48315,140,10
Texas,Martin,48317,71,5
Texas,Mason,48319,73,1
Texas,Matagorda,48321,913,38
Texas,Maverick,48323,3258,82
Texas,McCulloch,48307,109,1
Texas,McLennan,48309,6264,83
Texas,McMullen,48311,15,0
Texas,Medina,48325,1111,35
Texas,Menard,48327,20,0
Texas,Midland,48329,3239,64
Texas,Milam,48331,425,5
Texas,Mills,48333,34,0
Texas,Mitchell,48335,73,1
Texas,Montague,48337,122,3
Texas,Montgomery,48339,8580,120
Texas,Moore,48341,1118,18
Texas,Morris,48343,156,3
Texas,Motley,48345,6,0
Texas,Nacogdoches,48347,1338,48
Texas,Navarro,48349,1315,23
Texas,Newton,48351,162,6
Texas,Nolan,48353,150,4
Texas,Nueces,48355,18830,352
Texas,Ochiltree,48357,109,3
Texas,Oldham,48359,15,1
Texas,Orange,48361,1782,35
Texas,Palo Pinto,48363,423,11
Texas,Panola,48365,313,21
Texas,Parker,48367,1645,25
Texas,Parmer,48369,385,7
Texas,Pecos,48371,296,3
Texas,Polk,48373,850,18
Texas,Potter,48375,4034,51
Texas,Presidio,48377,50,5
Texas,Rains,48379,59,3
Texas,Randall,48381,2168,33
Texas,Reagan,48383,83,6
Texas,Real,48385,104,5
Texas,Red River,48387,145,14
Texas,Reeves,48389,169,5
Texas,Refugio,48391,266,10
Texas,Roberts,48393,8,0
Texas,Robertson,48395,248,4
Texas,Rockwall,48397,1316,26
Texas,Runnels,48399,191,3
Texas,Rusk,48401,720,4
Texas,Sabine,48403,72,6
Texas,San Augustine,48405,210,12
Texas,San Jacinto,48407,202,8
Texas,San Patricio,48409,1257,59
Texas,San Saba,48411,38,0
Texas,Schleicher,48413,38,2
Texas,Scurry,48415,546,2
Texas,Shackelford,48417,23,0
Texas,Shelby,48419,436,19
Texas,Sherman,48421,53,0
Texas,Smith,48423,3646,58
Texas,Somervell,48425,118,4
Texas,Starr,48427,3153,134
Texas,Stephens,48429,110,3
Texas,Sterling,48431,2,0
Texas,Stonewall,48433,10,1
Texas,Sutton,48435,76,2
Texas,Swisher,48437,93,3
Texas,Tarrant,48439,41486,610
Texas,Taylor,48441,2469,34
Texas,Terrell,48443,3,0
Texas,Terry,48445,199,3
Texas,Throckmorton,48447,4,2
Texas,Titus,48449,1454,24
Texas,Tom Green,48451,3217,52
Texas,Travis,48453,26434,380
Texas,Trinity,48455,178,6
Texas,Tyler,48457,175,3
Texas,Upshur,48459,327,6
Texas,Upton,48461,19,1
Texas,Uvalde,48463,689,18
Texas,Val Verde,48465,1944,87
Texas,Van Zandt,48467,516,18
Texas,Victoria,48469,3773,75
Texas,Walker,48471,3647,48
Texas,Waller,48473,668,8
Texas,Ward,48475,106,1
Texas,Washington,48477,564,45
Texas,Webb,48479,10814,243
Texas,Wharton,48481,1198,43
Texas,Wheeler,48483,42,0
Texas,Wichita,48485,1295,14
Texas,Wilbarger,48487,103,2
Texas,Willacy,48489,864,42
Texas,Williamson,48491,8079,123
Texas,Wilson,48493,539,25
Texas,Winkler,48495,93,1
Texas,Wise,48497,646,12
Texas,Wood,48499,398,15
Texas,Yoakum,48501,145,4
Texas,Young,48503,244,6
Texas,Zapata,48505,272,4
Texas,Zavala,48507,287,10
Utah,Beaver,49001,33,0
Utah,Box Elder,49003,443,5
Utah,Cache,49005,2109,6
Utah,Carbon,49007,80,0
Utah,Davis,49011,3870,23
Utah,Duchesne,49013,95,0
Utah,Emery,49015,16,0
Utah,Garfield,49017,46,2
Utah,Grand,49019,54,1
Utah,Iron,49021,637,2
Utah,Juab,49023,103,1
Utah,Kane,49025,63,1
Utah,Millard,49027,141,0
Utah,Morgan,49029,68,0
Utah,Piute,49031,6,0
Utah,Rich,49033,11,0
Utah,Salt Lake,49035,23862,231
Utah,San Juan,49037,666,28
Utah,Sanpete,49039,162,1
Utah,Sevier,49041,90,1
Utah,Summit,49043,841,1
Utah,Tooele,49045,689,0
Utah,Uintah,49047,96,0
Utah,Utah,49049,10947,46
Utah,Wasatch,49051,633,7
Utah,Washington,49053,2786,22
Utah,Wayne,49055,2,0
Utah,Weber,49057,3273,29
Vermont,Addison,50001,81,2
Vermont,Bennington,50003,102,1
Vermont,Caledonia,50005,34,0
Vermont,Chittenden,50007,789,39
Vermont,Essex,50009,6,0
Vermont,Franklin,50011,122,7
Vermont,Grand Isle,50013,13,0
Vermont,Lamoille,50015,45,1
Vermont,Orange,50017,20,0
Vermont,Orleans,50019,15,0
Vermont,Rutland,50021,117,1
Vermont,Washington,50023,62,2
Vermont,Windham,50025,123,3
Vermont,Windsor,50027,79,2
Virginia,Accomack,51001,1143,19
Virginia,Albemarle,51003,1027,18
Virginia,Alexandria city,51510,3369,62
Virginia,Alleghany,51005,64,4
Virginia,Amelia,51007,98,3
Virginia,Amherst,51009,286,1
Virginia,Appomattox,51011,166,1
Virginia,Arlington,51013,3540,137
Virginia,Augusta,51015,363,4
Virginia,Bath,51017,4,0
Virginia,Bedford,51019,537,8
Virginia,Bland,51021,47,0
Virginia,Botetourt,51023,248,8
Virginia,Bristol city,51520,121,2
Virginia,Brunswick,51025,285,2
Virginia,Buchanan,51027,97,1
Virginia,Buckingham,51029,644,8
Virginia,Buena Vista city,51530,73,1
Virginia,Campbell,51031,317,3
Virginia,Caroline,51033,261,5
Virginia,Carroll,51035,395,19
Virginia,Charles City,51036,70,5
Virginia,Charlotte,51037,69,0
Virginia,Charlottesville city,51540,674,18
Virginia,Chesapeake city,51550,3778,47
Virginia,Chesterfield,51041,5027,82
Virginia,Clarke,51043,80,0
Virginia,Colonial Heights city,51570,219,22
Virginia,Covington city,51580,23,0
Virginia,Craig,51045,21,0
Virginia,Culpeper,51047,1113,13
Virginia,Cumberland,51049,97,0
Virginia,Danville city,51590,604,14
Virginia,Dickenson,51051,65,1
Virginia,Dinwiddie,51053,286,8
Virginia,Emporia city,51595,230,16
Virginia,Essex,51057,122,2
Virginia,Fairfax,51059,18310,555
Virginia,Fairfax city,51600,120,7
Virginia,Falls Church city,51610,66,7
Virginia,Fauquier,51061,756,9
Virginia,Floyd,51063,153,2
Virginia,Fluvanna,51065,225,9
Virginia,Franklin,51067,212,1
Virginia,Franklin city,51620,298,6
Virginia,Frederick,51069,763,10
Virginia,Fredericksburg city,51630,479,5
Virginia,Galax city,51640,396,28
Virginia,Giles,51071,41,0
Virginia,Gloucester,51073,201,2
Virginia,Goochland,51075,219,7
Virginia,Grayson,51077,190,6
Virginia,Greene,51079,199,3
Virginia,Greensville,51081,706,11
Virginia,Halifax,51083,205,2
Virginia,Hampton city,51650,1542,16
Virginia,Hanover,51085,787,35
Virginia,Harrisonburg city,51660,1285,32
Virginia,Henrico,51087,4579,192
Virginia,Henry,51089,844,16
Virginia,Highland,51091,6,0
Virginia,Hopewell city,51670,348,4
Virginia,Isle of Wight,51093,546,11
Virginia,James City,51095,735,18
Virginia,King George,51099,201,4
Virginia,King William,51101,114,2
Virginia,King and Queen,51097,49,1
Virginia,Lancaster,51103,69,0
Virginia,Lee,51105,194,3
Virginia,Lexington city,51678,43,0
Virginia,Loudoun,51107,5945,118
Virginia,Louisa,51109,248,2
Virginia,Lunenburg,51111,93,2
Virginia,Lynchburg city,51680,980,5
Virginia,Madison,51113,91,2
Virginia,Manassas Park city,51685,562,7
Virginia,Manassas city,51683,1795,23
Virginia,Martinsville city,51690,326,6
Virginia,Mathews,51115,23,0
Virginia,Mecklenburg,51117,506,33
Virginia,Middlesex,51119,55,1
Virginia,Montgomery,51121,477,4
Virginia,Nelson,51125,85,0
Virginia,New Kent,51127,150,1
Virginia,Newport News city,51700,2300,24
Virginia,Norfolk city,51710,4361,52
Virginia,Northampton,51131,304,29
Virginia,Northumberland,51133,88,4
Virginia,Norton city,51720,26,0
Virginia,Nottoway,51135,198,14
Virginia,Orange,51137,262,4
Virginia,Page,51139,360,25
Virginia,Patrick,51141,224,11
Virginia,Petersburg city,51730,627,20
Virginia,Pittsylvania,51143,768,4
Virginia,Poquoson city,51735,67,0
Virginia,Portsmouth city,51740,2213,34
Virginia,Powhatan,51145,187,4
Virginia,Prince Edward,51147,488,11
Virginia,Prince George,51149,529,2
Virginia,Prince William,51153,10767,184
Virginia,Pulaski,51155,132,3
Virginia,Radford city,51750,384,0
Virginia,Rappahannock,51157,53,2
Virginia,Richmond,51159,332,5
Virginia,Richmond city,51760,3879,47
Virginia,Roanoke,51161,590,4
Virginia,Roanoke city,51770,1189,15
Virginia,Rockbridge,51163,85,1
Virginia,Rockingham,51165,1050,20
Virginia,Russell,51167,179,4
Virginia,Salem city,51775,210,3
Virginia,Scott,51169,151,4
Virginia,Shenandoah,51171,766,48
Virginia,Smyth,51173,268,3
Virginia,Southampton,51175,344,13
Virginia,Spotsylvania,51177,1793,38
Virginia,Stafford,51179,1691,10
Virginia,Staunton city,51790,170,0
Virginia,Suffolk city,51800,1631,60
Virginia,Surry,51181,66,3
Virginia,Sussex,51183,337,9
Virginia,Tazewell,51185,189,1
Virginia,Virginia Beach city,51810,5985,68
Virginia,Warren,51187,391,6
Virginia,Washington,51191,362,9
Virginia,Waynesboro city,51820,215,3
Virginia,Westmoreland,51193,223,3
Virginia,Williamsburg city,51830,154,6
Virginia,Winchester city,51840,438,4
Virginia,Wise,51195,328,5
Virginia,Wythe,51197,159,3
Virginia,York,51199,454,5
Washington,Adams,53001,625,7
Washington,Asotin,53003,52,2
Washington,Benton,53005,4323,125
Washington,Chelan,53007,1734,14
Washington,Clallam,53009,209,1
Washington,Clark,53011,2536,56
Washington,Columbia,53013,13,1
Washington,Cowlitz,53015,539,6
Washington,Douglas,53017,1153,9
Washington,Ferry,53019,25,0
Washington,Franklin,53021,4067,58
Washington,Garfield,53023,4,0
Washington,Grant,53025,2310,14
Washington,Grays Harbor,53027,236,6
Washington,Island,53029,273,15
Washington,Jefferson,53031,69,0
Washington,King,53033,19573,742
Washington,Kitsap,53035,989,10
Washington,Kittitas,53037,451,21
Washington,Klickitat,53039,175,3
Washington,Lewis,53041,338,4
Washington,Lincoln,53043,31,1
Washington,Mason,53045,313,1
Washington,Okanogan,53047,996,9
Washington,Pacific,53049,60,3
Washington,Pend Oreille,53051,53,0
Washington,Pierce,53053,7468,179
Washington,San Juan,53055,30,0
Washington,Skagit,53057,1018,24
Washington,Skamania,53059,58,1
Washington,Snohomish,53061,7005,220
Washington,Spokane,53063,5293,134
Washington,Stevens,53065,125,1
Washington,Thurston,53067,993,14
Washington,Wahkiakum,53069,6,0
Washington,Walla Walla,53071,758,7
Washington,Whatcom,53073,1098,50
Washington,Whitman,53075,472,1
Washington,Yakima,53077,11650,252
West Virginia,Barbour,54001,33,1
West Virginia,Berkeley,54003,798,11
West Virginia,Boone,54005,139,0
West Virginia,Braxton,54007,9,0
West Virginia,Brooke,54009,88,2
West Virginia,Cabell,54011,530,8
West Virginia,Calhoun,54013,9,0
West Virginia,Clay,54015,26,2
West Virginia,Doddridge,54017,6,0
West Virginia,Fayette,54019,268,9
West Virginia,Gilmer,54021,18,0
West Virginia,Grant,54023,139,6
West Virginia,Greenbrier,54025,106,3
West Virginia,Hampshire,54027,92,1
West Virginia,Hancock,54029,122,0
West Virginia,Hardy,54031,73,0
West Virginia,Harrison,54033,265,1
West Virginia,Jackson,54035,201,19
West Virginia,Jefferson,54037,355,4
West Virginia,Kanawha,54039,1393,31
West Virginia,Lewis,54041,32,2
West Virginia,Lincoln,54043,115,1
West Virginia,Logan,54045,479,27
West Virginia,Marion,54049,217,2
West Virginia,Marshall,54051,133,1
West Virginia,Mason,54053,102,1
West Virginia,McDowell,54047,70,0
West Virginia,Mercer,54055,297,23
West Virginia,Mineral,54057,144,4
West Virginia,Mingo,54059,236,5
West Virginia,Monongalia,54061,1113,5
West Virginia,Monroe,54063,117,4
West Virginia,Morgan,54065,37,0
West Virginia,Nicholas,54067,52,2
West Virginia,Ohio,54069,290,5
West Virginia,Pendleton,54071,44,1
West Virginia,Pleasants,54073,15,2
West Virginia,Pocahontas,54075,42,0
West Virginia,Preston,54077,140,4
West Virginia,Putnam,54079,278,0
West Virginia,Raleigh,54081,356,3
West Virginia,Randolph,54083,223,0
West Virginia,Ritchie,54085,5,0
West Virginia,Roane,54087,29,1
West Virginia,Summers,54089,19,0
West Virginia,Taylor,54091,105,4
West Virginia,Tucker,54093,11,0
West Virginia,Tyler,54095,15,0
West Virginia,Upshur,54097,43,0
West Virginia,Wayne,54099,248,10
West Virginia,Webster,54101,7,0
West Virginia,Wetzel,54103,46,0
West Virginia,Wirt,54105,9,0
West Virginia,Wood,54107,305,5
West Virginia,Wyoming,54109,66,3
Wisconsin,Adams,55001,110,3
Wisconsin,Ashland,55003,34,1
Wisconsin,Barron,55005,370,3
Wisconsin,Bayfield,55007,45,1
Wisconsin,Brown,55009,5370,58
Wisconsin,Buffalo,55011,64,2
Wisconsin,Burnett,55013,40,2
Wisconsin,Calumet,55015,500,2
Wisconsin,Chippewa,55017,345,0
Wisconsin,Clark,55019,240,8
Wisconsin,Columbia,55021,351,2
Wisconsin,Crawford,55023,102,0
Wisconsin,Dane,55025,5427,40
Wisconsin,Dodge,55027,1133,5
Wisconsin,Door,55029,128,3
Wisconsin,Douglas,55031,249,0
Wisconsin,Dunn,55033,176,0
Wisconsin,Eau Claire,55035,801,6
Wisconsin,Florence,55037,25,0
Wisconsin,Fond du Lac,55039,1093,10
Wisconsin,Forest,55041,77,4
Wisconsin,Grant,55043,435,17
Wisconsin,Green,55045,268,1
Wisconsin,Green Lake,55047,91,0
Wisconsin,Iowa,55049,120,0
Wisconsin,Iron,55051,122,1
Wisconsin,Jackson,55053,76,1
Wisconsin,Jefferson,55055,900,6
Wisconsin,Juneau,55057,197,1
Wisconsin,Kenosha,55059,2961,63
Wisconsin,Kewaunee,55061,171,2
Wisconsin,La Crosse,55063,1177,1
Wisconsin,Lafayette,55065,185,0
Wisconsin,Langlade,55067,83,2
Wisconsin,Lincoln,55069,82,1
Wisconsin,Manitowoc,55071,517,2
Wisconsin,Marathon,55073,773,13
Wisconsin,Marinette,55075,610,6
Wisconsin,Marquette,55077,89,1
Wisconsin,Menominee,55078,29,0
Wisconsin,Milwaukee,55079,24040,489
Wisconsin,Monroe,55081,281,2
Wisconsin,Oconto,55083,424,2
Wisconsin,Oneida,55085,210,0
Wisconsin,Outagamie,55087,1845,20
Wisconsin,Ozaukee,55089,915,19
Wisconsin,Pepin,55091,46,0
Wisconsin,Pierce,55093,291,5
Wisconsin,Polk,55095,171,2
Wisconsin,Portage,55097,596,1
Wisconsin,Price,55099,36,0
Wisconsin,Racine,55101,4429,89
Wisconsin,Richland,55103,49,4
Wisconsin,Rock,55105,1818,26
Wisconsin,Rusk,55107,24,1
Wisconsin,Sauk,55111,644,3
Wisconsin,Sawyer,55113,159,0
Wisconsin,Shawano,55115,268,0
Wisconsin,Sheboygan,55117,1032,9
Wisconsin,St. Croix,55109,640,7
Wisconsin,Taylor,55119,103,3
Wisconsin,Trempealeau,55121,411,2
Wisconsin,Vernon,55123,98,0
Wisconsin,Vilas,55125,104,0
Wisconsin,Walworth,55127,1695,27
Wisconsin,Washburn,55129,64,0
Wisconsin,Washington,55131,1622,29
Wisconsin,Waukesha,55133,5565,74
Wisconsin,Waupaca,55135,662,17
Wisconsin,Waushara,55137,154,2
Wisconsin,Winnebago,55139,1512,21
Wisconsin,Wood,55141,456,2
Wyoming,Albany,56001,134,0
Wyoming,Big Horn,56003,42,1
Wyoming,Campbell,56005,189,1
Wyoming,Carbon,56007,190,2
Wyoming,Converse,56009,43,0
Wyoming,Crook,56011,14,0
Wyoming,Fremont,56013,604,13
Wyoming,Goshen,56015,60,1
Wyoming,Hot Springs,56017,30,0
Wyoming,Johnson,56019,27,1
Wyoming,Laramie,56021,568,4
Wyoming,Lincoln,56023,112,0
Wyoming,Natrona,56025,291,1
Wyoming,Niobrara,56027,3,0
Wyoming,Park,56029,160,0
Wyoming,Platte,56031,7,1
Wyoming,Sheridan,56033,148,1
Wyoming,Sublette,56035,48,1
Wyoming,Sweetwater,56037,301,2
Wyoming,Teton,56039,429,1
Wyoming,Uinta,56041,295,2
Wyoming,Washakie,56043,107,5
Wyoming,Weston,56045,18,0
