county,state,d_2020_03_30,d_2020_04_30,d_2020_05_30,d_2020_06_30,d_2020_07_30,d_2020_08_30
Greenbrier,West Virginia,0,0,0,0.02829094407,0.08487283221,0.08487283221
Cowley,Kansas,0,0.02809699081,0.02809699081,0.02809699081,0.05619398162,0.08429097244
Placer,California,0.005262091629,0.02104836652,0.02367941233,0.02894150396,0.03946568722,0.08419346606
Big Horn,Wyoming,0,0,0,0,0,0.08402655239
Cabell,West Virginia,0,0,0,0,0.02098239577,0.08392958308
Lewis,Tennessee,0,0,0,0,0.08364001338,0.08364001338
Grays Harbor,Washington,0,0,0,0,0.0277905151,0.08337154529
Chippewa,Minnesota,0,0,0.08326394671,0.08326394671,0.08326394671,0.08326394671
Hardin,Kentucky,0,0,0.0185022434,0.05550673019,0.07400897359,0.08326009529
Washington,Kentucky,0,0,0,0,0,0.08320159747
Boyd,Kentucky,0,0.06238173463,0.06238173463,0.06238173463,0.06238173463,0.08317564617
Marion,Kansas,0,0.08311170213,0.08311170213,0.08311170213,0.08311170213,0.08311170213
Laurel,Kentucky,0,0.03323363244,0.03323363244,0.04985044865,0.06646726487,0.08308408109
Waushara,Wisconsin,0,0,0,0,0,0.08293249295
Delta,Michigan,0,0.05526388505,0.05526388505,0.08289582758,0.08289582758,0.08289582758
Huntington,Indiana,0,0.05497828358,0.05497828358,0.05497828358,0.08246742537,0.08246742537
Linn,Missouri,0,0.08206138191,0.08206138191,0.08206138191,0.08206138191,0.08206138191
Shelby,Ohio,0,0.0204930631,0.06147918929,0.08197225239,0.08197225239,0.08197225239
Todd,Minnesota,0,0,0,0.08183306056,0.08183306056,0.08183306056
Bath,Kentucky,0,0.08151287903,0.08151287903,0.08151287903,0.08151287903,0.08151287903
Bollinger,Missouri,0,0,0,0,0,0.08142659393
Williams,Ohio,0,0.02707385748,0.02707385748,0.05414771497,0.08122157245,0.08122157245
Grundy,Iowa,0,0,0,0,0.08103071064,0.08103071064
Colfax,New Mexico,0,0,0,0.08095199547,0.08095199547,0.08095199547
Pike,Indiana,0,0,0,0,0,0.08057368463
Canadian,Oklahoma,0,0.02194426158,0.02194426158,0.02194426158,0.03657376929,0.08046229244
Boone,Arkansas,0,0,0,0.02681827934,0.02681827934,0.08045483802
Fairbanks North Star Borough,Alaska,0,0.02006964166,0.02006964166,0.02006964166,0.05017410414,0.08027856663
Knox,Indiana,0,0,0,0,0,0.08019460558
St. Croix,Wisconsin,0,0,0,0.01137436446,0.02274872891,0.0796205512
DeKalb,Missouri,0,0,0,0,0.07959248647,0.07959248647
Elbert,Colorado,0,0.0397424688,0.0794849376,0.0794849376,0.0794849376,0.0794849376
Yuba,California,0,0.01324626124,0.01324626124,0.01324626124,0.05298504497,0.07947756746
Brown,Minnesota,0,0.0396652255,0.07933045099,0.07933045099,0.07933045099,0.07933045099
Gladwin,Michigan,0,0.03954288426,0.03954288426,0.03954288426,0.07908576852,0.07908576852
Pulaski,Indiana,0,0,0,0.07898894155,0.07898894155,0.07898894155
Nicholas,West Virginia,0,0,0.03948823251,0.03948823251,0.03948823251,0.07897646501
Cheboygan,Michigan,0,0.03928038338,0.03928038338,0.07856076675,0.07856076675,0.07856076675
Franklin,Kansas,0,0,0,0,0.03911903924,0.07823807847
Dickinson,Michigan,0,0.07821666015,0.07821666015,0.07821666015,0.07821666015,0.07821666015
Pontotoc,Oklahoma,0,0.02607018093,0.05214036185,0.05214036185,0.05214036185,0.07821054278
Presque Isle,Michigan,0,0,0,0,0.07814331484,0.07814331484
Sheboygan,Wisconsin,0,0.01736035762,0.02604053644,0.03472071525,0.04340089406,0.07812160931
Wright,Iowa,0,0,0,0,0.07810059356,0.07810059356
Utah,Utah,0,0.01185556534,0.02879208726,0.03726034821,0.05589052232,0.07790800081
Cass,Nebraska,0,0,0,0.03890747802,0.03890747802,0.07781495603
Clarion,Pennsylvania,0,0.02575527339,0.05151054678,0.05151054678,0.05151054678,0.07726582018
Brown,South Dakota,0,0,0.02574665294,0.05149330587,0.07723995881,0.07723995881
Cattaraugus,New York,0,0.01287233221,0.02574466442,0.06436166105,0.06436166105,0.07723399325
Union,Oregon,0,0,0,0.0384201629,0.0768403258,0.0768403258
Moffat,Colorado,0,0,0,0,0.07656967841,0.07656967841
Elko,Nevada,0,0.01913802342,0.01913802342,0.01913802342,0.03827604685,0.0765520937
Charlevoix,Michigan,0,0.03814027995,0.03814027995,0.0762805599,0.0762805599,0.0762805599
Murray,Georgia,0,0,0.02527997573,0.05055995146,0.05055995146,0.07583992719
Mower,Minnesota,0,0,0.02525124994,0.05050249987,0.05050249987,0.07575374981
Greene,Illinois,0,0,0,0,0,0.07565441065
Dane,Wisconsin,0.003774703072,0.0415217338,0.05473319455,0.06039524916,0.06605730377,0.07549406145
Benton,Minnesota,0,0,0.07541667714,0.07541667714,0.07541667714,0.07541667714
Blue Earth,Minnesota,0,0,0,0.03015590603,0.06031181207,0.07538976509
Jackson,Kansas,0,0,0.0750863493,0.0750863493,0.0750863493,0.0750863493
Howell,Missouri,0,0,0,0,0.02493641215,0.07480923645
Ashland,Ohio,0,0,0,0.01869962788,0.05609888363,0.07479851151
Rusk,Texas,0,0.01865845695,0.03731691389,0.05597537084,0.03731691389,0.07463382778
San Luis Obispo,California,0,0.003552965838,0.003552965838,0.003552965838,0.04974152174,0.0746122826
Goshen,Wyoming,0,0,0,0,0,0.07441583569
York,Virginia,0,0.01479574474,0.04438723423,0.04438723423,0.04438723423,0.07397872372
Tippecanoe,Indiana,0.005282787621,0.01056557524,0.01584836286,0.04754508859,0.06339345146,0.0739590267
Washington,Oregon,0.005156225025,0.01890615842,0.02921860847,0.0343748335,0.03781231685,0.07390589202
York,Maine,0,0.03446544101,0.0492363443,0.05415997873,0.05908361316,0.07385451645
Clermont,Ohio,0,0.01476261712,0.02460436186,0.02952523423,0.04920872372,0.07381308558
Osage,Missouri,0,0,0,0,0,0.07342683016
Eaton,Michigan,0,0.05496770647,0.05496770647,0.06412899088,0.06412899088,0.0732902753
Glacier,Montana,0,0,0,0,0.07299802905,0.07299802905
Tioga,Pennsylvania,0,0.04851307427,0.04851307427,0.04851307427,0.04851307427,0.07276961141
Mason,Illinois,0,0,0,0,0,0.07257947452
Carteret,North Carolina,0,0.04352872896,0.04352872896,0.04352872896,0.05803830528,0.0725478816
Newport,Rhode Island,0,0,0.04814926271,0.07222389407,0.07222389407,0.07222389407
Atoka,Oklahoma,0,0,0,0,0,0.07207726683
Murray,Oklahoma,0,0,0,0,0,0.07207207207
Wells,Indiana,0,0,0,0.03578201596,0.07156403192,0.07156403192
Le Sueur,Minnesota,0,0,0.03573598256,0.03573598256,0.03573598256,0.07147196512
Codington,South Dakota,0,0,0,0,0,0.07144643304
Flathead,Montana,0,0.02039110132,0.02039110132,0.02039110132,0.02039110132,0.07136885463
Grant,New Mexico,0,0,0,0,0.07127329746,0.07127329746
Jefferson,West Virginia,0,0.01780024564,0.01780024564,0.07120098257,0.07120098257,0.07120098257
Anchorage,Alaska,0.006754201113,0.01350840223,0.01350840223,0.02026260334,0.03377100557,0.07091911169
Jefferson,Wisconsin,0,0,0.03543920994,0.04725227992,0.0590653499,0.07087841988
Van Wert,Ohio,0,0,0,0,0.03535942859,0.07071885718
Harrison,Iowa,0,0,0,0,0,0.0707063565
Washington,Illinois,0,0,0,0,0,0.07064641469
Larue,Kentucky,0,0,0,0.07064142413,0.07064142413,0.07064142413
Rusk,Wisconsin,0,0,0,0,0.07050694493,0.07050694493
Pennington,Minnesota,0,0,0,0,0.07050197406,0.07050197406
Roane,West Virginia,0,0,0,0.07039774727,0.07039774727,0.07039774727
Highland,Ohio,0,0,0.02325202874,0.02325202874,0.02325202874,0.06975608622
Windham,Vermont,0,0.06952491309,0.06952491309,0.06952491309,0.06952491309,0.06952491309
Stafford,Virginia,0,0.01388773158,0.02777546316,0.03471932894,0.04860706052,0.06943865789
Massac,Illinois,0,0,0,0,0,0.0693000693
Craig,Oklahoma,0,0,0,0,0,0.06899882702
Otter Tail,Minnesota,0,0,0,0.01724375776,0.05173127328,0.06897503104
Garfield,Colorado,0.0170829205,0.03416584099,0.03416584099,0.03416584099,0.06833168198,0.06833168198
Centre,Pennsylvania,0,0.01238827326,0.04335895641,0.04335895641,0.0619413663,0.06813550293
Moultrie,Illinois,0,0,0,0,0,0.06801333061
Trempealeau,Wisconsin,0,0,0,0,0.03396969903,0.06793939806
Sequatchie,Tennessee,0,0,0,0,0,0.06788866259
Pender,North Carolina,0,0,0.01694340901,0.01694340901,0.05083022704,0.06777363606
Lancaster,Nebraska,0,0.0032248286,0.0290234574,0.0386979432,0.04837242901,0.06772140061
Union,Kentucky,0,0,0,0,0,0.06755843805
Davis,Utah,0.002935814292,0.005871628584,0.005871628584,0.01467907146,0.0381655858,0.06752372872
Tazewell,Illinois,0,0.02241281415,0.03735469025,0.05976750441,0.05976750441,0.06723844246
Choctaw,Oklahoma,0,0,0.06717721349,0.06717721349,0.06717721349,0.06717721349
Douglas,Kansas,0,0,0,0,0.02514268474,0.0670471593
Shasta,California,0.005583940587,0.02233576235,0.02233576235,0.02791970293,0.04467152469,0.06700728704
Mills,Iowa,0,0,0,0,0,0.0668583272
Dickenson,Virginia,0,0,0,0,0,0.06684491979
Benton,Oregon,0,0.0556916908,0.0556916908,0.0556916908,0.06683002896,0.06683002896
Bayfield,Wisconsin,0,0.0667022412,0.0667022412,0.0667022412,0.0667022412,0.0667022412
Missaukee,Michigan,0.06664001066,0.06664001066,0.06664001066,0.06664001066,0.06664001066,0.06664001066
Riley,Kansas,0,0,0.01328091798,0.03984275393,0.06640458989,0.06640458989
Otsego,New York,0,0.08299581701,0.09959498041,0.09959498041,0.09959498041,0.06639665361
Grand,Colorado,0,0,0,0.06637461835,0.06637461835,0.06637461835
Livingston,Missouri,0,0,0,0,0,0.06633059167
Barron,Wisconsin,0,0,0,0.02209847079,0.06629541236,0.06629541236
Saratoga,New York,0.004397982206,0.01319394662,0.01759192882,0.02198991103,0.02198991103,0.06596973309
Belknap,New Hampshire,0,0,0,0.01649076517,0.06596306069,0.06596306069
Delta,Colorado,0,0.03295327226,0.03295327226,0.03295327226,0.03295327226,0.06590654452
Marquette,Wisconsin,0,0.06575918985,0.06575918985,0.06575918985,0.06575918985,0.06575918985
Macoupin,Illinois,0,0,0.04374548875,0.06561823312,0.06561823312,0.06561823312
Bryan,Oklahoma,0,0.02185362442,0.02185362442,0.02185362442,0.02185362442,0.06556087327
Grand Traverse,Michigan,0,0.05449828875,0.05449828875,0.05449828875,0.05449828875,0.0653979465
Stokes,North Carolina,0,0,0,0.02178411938,0.06535235813,0.06535235813
Faulkner,Arkansas,0,0.01633773363,0.02450660044,0.02450660044,0.04084433407,0.06535093452
Elk,Pennsylvania,0,0,0,0,0.06534239415,0.06534239415
Harrison,Ohio,0,0,0,0.06532958777,0.06532958777,0.06532958777
Gogebic,Michigan,0.06487608667,0.06487608667,0.06487608667,0.06487608667,0.06487608667,0.06487608667
Pittsylvania,Virginia,0,0.01621376224,0.01621376224,0.01621376224,0.03242752448,0.06485504897
Knott,Kentucky,0,0,0,0,0.06446206408,0.06446206408
Appomattox,Virginia,0,0,0,0,0,0.06419721384
Marshall,Kentucky,0,0,0.06417249567,0.06417249567,0.06417249567,0.06417249567
Torrance,New Mexico,0,0,0.06412311638,0.06412311638,0.06412311638,0.06412311638
Kingfisher,Oklahoma,0,0,0,0,0,0.06402868485
Schoharie,New York,0,0,0,0,0,0.06376737661
Ashland,Wisconsin,0,0,0,0,0,0.06364562118
Stone,Missouri,0,0,0,0,0.03171884417,0.06343768833
Montcalm,Michigan,0,0.01582053189,0.01582053189,0.01582053189,0.01582053189,0.06328212755
Aitkin,Minnesota,0,0,0,0,0,0.06315523557
Bullitt,Kentucky,0,0.02516799638,0.05033599275,0.05033599275,0.05033599275,0.06291999094
Otoe,Nebraska,0,0,0,0,0,0.0629089079
Lynchburg city,Virginia,0,0.01247956471,0.01247956471,0.01247956471,0.02495912943,0.06239782356
Lake,California,0,0,0,0,0.01558895055,0.06235580221
De Witt,Illinois,0,0,0,0,0,0.06233636704
Clinton,New York,0,0.04950862688,0.04950862688,0.04950862688,0.04950862688,0.0618857836
Onslow,North Carolina,0,0.005156978423,0.01031395685,0.01547093527,0.05156978423,0.06188374108
Iowa,Iowa,0,0,0,0,0.06170173382,0.06170173382
Richland,North Dakota,0,0,0,0,0,0.06139489194
Lafayette,Missouri,0.03068520053,0.03068520053,0.06137040106,0.06137040106,0.06137040106,0.06137040106
Payne,Oklahoma,0,0.0122681323,0.0122681323,0.0122681323,0.0368043969,0.0613406615
Buffalo,Nebraska,0,0.02039567612,0.02039567612,0.02039567612,0.02039567612,0.06118702835
Cascade,Montana,0,0.02446602892,0.02446602892,0.02446602892,0.02446602892,0.0611650723
Atchison,Kansas,0,0,0,0,0,0.06111348775
Bates,Missouri,0,0.0610724319,0.0610724319,0.0610724319,0.0610724319,0.0610724319
Marshall,Oklahoma,0,0,0,0,0,0.06106497313
Deschutes,Oregon,0,0,0,0,0.02767936227,0.06089459699
Taos,New Mexico,0,0,0,0.0304062272,0.0304062272,0.06081245439
Dallas,Missouri,0,0,0,0.06060973392,0.06060973392,0.06060973392
Emmet,Michigan,0,0.06053451981,0.06053451981,0.06053451981,0.06053451981,0.06053451981
St. Francois,Missouri,0,0.01507340749,0.03014681499,0.03014681499,0.03014681499,0.06029362998
Jefferson,Ohio,0,0.01495081183,0.02990162366,0.02990162366,0.02990162366,0.05980324732
Jasper,Indiana,0.02989625998,0.02989625998,0.02989625998,0.05979251996,0.05979251996,0.05979251996
Barbour,West Virginia,0,0.05977286312,0.05977286312,0.05977286312,0.05977286312,0.05977286312
Curry,New Mexico,0,0,0,0,0.0398414311,0.05976214666
Transylvania,North Carolina,0,0,0,0.02983916689,0.02983916689,0.05967833378
Becker,Minnesota,0,0,0,0,0.02960945134,0.05921890267
Knox,Illinois,0,0,0,0,0.01960822761,0.05882468284
Williams,North Dakota,0,0,0,0,0.05871818209,0.05871818209
Wood,West Virginia,0,0.02337650194,0.02337650194,0.02337650194,0.04675300388,0.05844125485
Hardin,Iowa,0,0,0,0,0,0.05838734162
Eau Claire,Wisconsin,0,0,0,0.009709586275,0.02912875882,0.05825751765
Loudon,Tennessee,0,0,0,0.01937608991,0.05812826972,0.05812826972
Macon,North Carolina,0,0.02906131938,0.02906131938,0.02906131938,0.05812263877,0.05812263877
Jackson,Arkansas,0,0,0,0,0.05805515239,0.05805515239
Warren,Illinois,0,0,0,0,0,0.05767677933
Halifax,Virginia,0,0,0,0.02875298312,0.02875298312,0.05750596624
Park,Colorado,0,0,0,0,0.05749770009,0.05749770009
Andrew,Missouri,0,0,0,0,0.05746135724,0.05746135724
Geary,Kansas,0,0,0,0.02865740077,0.02865740077,0.05731480155
Morrow,Ohio,0,0.02859103385,0.02859103385,0.02859103385,0.0571820677,0.0571820677
Cowlitz,Washington,0,0,0,0,0.04756830809,0.05708196971
Dodge,Wisconsin,0,0.0113926358,0.0227852716,0.056963179,0.056963179,0.056963179
Cooper,Missouri,0,0,0,0,0,0.05674724776
Louisa,Virginia,0,0,0.02826455625,0.02826455625,0.05652911249,0.05652911249
Lincoln,Nebraska,0.02822227867,0.05644455733,0.05644455733,0.05644455733,0.05644455733,0.05644455733
Unicoi,Tennessee,0,0,0,0,0,0.05624296963
Johnson,Tennessee,0,0,0,0,0,0.05621451459
Dare,North Carolina,0,0.02797907165,0.02797907165,0.02797907165,0.02797907165,0.05595814331
Ste. Genevieve,Missouri,0,0.0559565777,0.0559565777,0.0559565777,0.0559565777,0.0559565777
Greenup,Kentucky,0,0,0,0,0.02796029638,0.05592059276
Johnson,Missouri,0,0,0,0,0.03725157854,0.0558773678
Miami,Indiana,0,0,0.02785437732,0.05570875463,0.05570875463,0.05570875463
Bethel Census Area,Alaska,0,0,0,0,0,0.05543237251
Whitley,Kentucky,0,0,0,0,0.02770927429,0.05541854859
Lonoke,Arkansas,0,0,0,0.0138492646,0.02769852921,0.05539705842
Grant,Arkansas,0,0,0,0,0,0.0552913856
Honolulu,Hawaii,0,0.01113768405,0.01113768405,0.01215020078,0.0192378179,0.05467590352
Steele,Minnesota,0,0,0,0,0.02726578689,0.05453157378
Campbell,Virginia,0,0,0.018125793,0.018125793,0.03625158601,0.05437737901
Cedar,Iowa,0,0,0.05421523448,0.05421523448,0.05421523448,0.05421523448
Floyd,Kentucky,0,0,0,0,0.02708118941,0.05416237881
Addison,Vermont,0,0.05414331736,0.05414331736,0.05414331736,0.05414331736,0.05414331736
Pike,Missouri,0,0,0.05408621342,0.05408621342,0.05408621342,0.05408621342
Alexander,North Carolina,0,0,0,0.02694038094,0.05388076187,0.05388076187
Gloucester,Virginia,0,0.02690993246,0.02690993246,0.02690993246,0.05381986491,0.05381986491
Hart,Kentucky,0,0,0,0,0,0.05368551028
Augusta,Virginia,0,0.01338670165,0.01338670165,0.0267734033,0.0535468066,0.0535468066
Oconto,Wisconsin,0,0,0,0,0,0.05325380765
Prince George,Virginia,0,0,0,0.02638940202,0.05277880403,0.05277880403
Benton,Missouri,0,0,0,0,0.05266206751,0.05266206751
Valencia,New Mexico,0,0,0.02633103376,0.02633103376,0.05266206751,0.05266206751
Dickinson,Kansas,0,0,0,0,0.05262050095,0.05262050095
Lawrence,Missouri,0,0,0,0.02622400545,0.05244801091,0.05244801091
Roosevelt,New Mexico,0,0,0,0.05230946278,0.05230946278,0.05230946278
Allegan,Michigan,0,0.01735357918,0.05206073753,0.06073752711,0.06073752711,0.05206073753
Elbert,Georgia,0,0,0,0,0.05205080158,0.05205080158
Lewis,Washington,0,0.03898787477,0.03898787477,0.03898787477,0.03898787477,0.05198383303
Union,Tennessee,0,0,0,0,0,0.05183227077
Jackson,Iowa,0,0,0,0,0.05155968033,0.05155968033
Champaign,Ohio,0,0.0257307534,0.0257307534,0.0257307534,0.0257307534,0.05146150679
Thurston,Washington,0,0.003640546956,0.007281093912,0.02548382869,0.0327649226,0.05096765738
Freestone,Texas,0,0,0,0,0,0.05073824141
Nevada,California,0,0.01009163202,0.01009163202,0.01009163202,0.01009163202,0.05045816009
Campbell,Tennessee,0,0.02519716784,0.02519716784,0.02519716784,0.02519716784,0.05039433568
Fayette,Iowa,0,0,0,0,0,0.05017813237
Bourbon,Kentucky,0.04964257347,0.04964257347,0.04964257347,0.04964257347,0.04964257347,0.04964257347
Pike,Kentucky,0,0.03306714283,0.03306714283,0.03306714283,0.04960071425,0.04960071425
Washington,Nebraska,0,0.04945843019,0.04945843019,0.04945843019,0.04945843019,0.04945843019
Snyder,Pennsylvania,0,0.02471210399,0.02471210399,0.04942420798,0.04942420798,0.04942420798
Labette,Kansas,0,0,0,0,0,0.04909903275
Cache,Utah,0,0,0.008174208737,0.008174208737,0.02452262621,0.04904525242
Bradford,Pennsylvania,0,0.08156074644,0.04893644787,0.04893644787,0.04893644787,0.04893644787
Jackson,Wisconsin,0,0.04876621477,0.04876621477,0.04876621477,0.04876621477,0.04876621477
Llano,Texas,0,0,0,0,0,0.0484496124
Maui,Hawaii,0,0.03025151106,0.03630181328,0.03630181328,0.03630181328,0.0484024177
Ravalli,Montana,0,0,0,0,0.0238652093,0.0477304186
Monongalia,West Virginia,0,0.03800402843,0.04750503553,0.04750503553,0.04750503553,0.04750503553
Lincoln,West Virginia,0,0,0,0,0,0.04744283139
New Kent,Virginia,0,0.04738662749,0.04738662749,0.04738662749,0.04738662749,0.04738662749
Sevier,Utah,0,0,0,0,0.09470593806,0.04735296903
Buchanan,Iowa,0,0,0,0.04733727811,0.04733727811,0.04733727811
Sauk,Wisconsin,0.01572425939,0.04717277816,0.04717277816,0.04717277816,0.04717277816,0.04717277816
Butler,Missouri,0,0,0,0,0.04680223715,0.04680223715
Madison,North Carolina,0,0,0,0,0,0.04671805653
Mercer,Kentucky,0,0,0,0,0,0.04647704034
Mecosta,Michigan,0.02311390533,0.02311390533,0.04622781065,0.04622781065,0.04622781065,0.04622781065
Leelanau,Michigan,0,0,0,0,0,0.04621285642
Polk,Wisconsin,0,0,0.0230685829,0.0230685829,0.04613716579,0.04613716579
Logan,Arkansas,0,0,0,0,0,0.04596221906
Brown,Ohio,0,0.02289429703,0.02289429703,0.02289429703,0.02289429703,0.04578859406
Fayette,Pennsylvania,0,0.03023682997,0.03023682997,0.03023682997,0.03023682997,0.04535524496
Sweetwater,Wyoming,0,0,0,0,0.04533399823,0.04533399823
Wright,Minnesota,0,0.007533240423,0.007533240423,0.03766620212,0.03766620212,0.04519944254
Buchanan,Virginia,0,0,0,0,0,0.04517119884
Anderson,Kentucky,0.04501665616,0.04501665616,0.04501665616,0.04501665616,0.04501665616,0.04501665616
Crook,Oregon,0,0,0,0,0.04476876931,0.04476876931
Callaway,Missouri,0,0.0223015165,0.0223015165,0.0223015165,0.0223015165,0.04460303301
Rockbridge,Virginia,0,0,0,0,0,0.04442667377
Nodaway,Missouri,0,0,0,0,0,0.04435179847
Calaveras,California,0,0,0,0,0.02210677573,0.04421355145
Beckham,Oklahoma,0,0,0,0,0,0.04420671058
Logan,Ohio,0,0,0,0.02207164456,0.02207164456,0.04414328912
Nelson,Kentucky,0,0,0.02203225522,0.02203225522,0.04406451044,0.04406451044
Monroe,Wisconsin,0,0.02197705595,0.02197705595,0.02197705595,0.02197705595,0.04395411191
Johnson,Kentucky,0,0,0,0,0,0.04377708707
Grainger,Tennessee,0,0,0,0,0,0.04345370008
Teton,Wyoming,0,0.04336701505,0.04336701505,0.04336701505,0.04336701505,0.04336701505
Hampshire,West Virginia,0,0.04280272225,0.04280272225,0.04280272225,0.04280272225,0.04280272225
Roanoke,Virginia,0,0,0.07479991024,0.06411420878,0.07479991024,0.04274280585
Allegany,New York,0,0,0,0,0,0.04253056885
Churchill,Nevada,0,0.04164931279,0.04164931279,0.04164931279,0.04164931279,0.04164931279
Crawford,Missouri,0,0,0,0,0,0.04118616145
Laramie,Wyoming,0,0.01023625271,0.02047250543,0.02047250543,0.03070875814,0.04094501085
Manistee,Michigan,0,0,0,0,0,0.04090983472
Montgomery,Virginia,0,0.01020439401,0.01020439401,0.02040878802,0.03061318204,0.04081757605
Iron,Utah,0,0,0,0,0.0402487372,0.0402487372
Calumet,Wisconsin,0,0,0.02007749915,0.04015499829,0.04015499829,0.04015499829
Washington,Missouri,0,0.04011070555,0.04011070555,0.04011070555,0.04011070555,0.04011070555
Randolph,Missouri,0,0,0,0,0.04008819403,0.04008819403
Somerset,Pennsylvania,0,0,0.01334240617,0.01334240617,0.02668481234,0.04002721851
Miller,Missouri,0,0,0,0,0,0.03992175336
Carver,Minnesota,0,0,0.01991714468,0.009958572339,0.01991714468,0.03983428936
Boone,Missouri,0.005665240914,0.005665240914,0.005665240914,0.01133048183,0.01699572274,0.0396566864
Lamoille,Vermont,0,0.03957574798,0.03957574798,0.03957574798,0.03957574798,0.03957574798
Penobscot,Maine,0,0,0.006589872684,0.01317974537,0.03294936342,0.0395392361
Raleigh,West Virginia,0,0,0,0,0,0.03935355231
Cheshire,New Hampshire,0,0.02622503704,0.02622503704,0.02622503704,0.02622503704,0.03933755556
Scioto,Ohio,0,0,0,0,0.01309294683,0.03927884049
Benton,Iowa,0,0.0390228674,0.0390228674,0.0390228674,0.0390228674,0.0390228674
Texas,Missouri,0,0,0,0,0,0.03895446223
Audrain,Missouri,0,0,0,0.03885758694,0.03885758694,0.03885758694
Vermilion,Illinois,0,0.01275396329,0.01275396329,0.02550792659,0.02550792659,0.03826188988
Kitsap,Washington,0.003809886656,0.007619773312,0.007619773312,0.007619773312,0.01523954662,0.03809886656
Pulaski,Missouri,0,0.0190146603,0.0190146603,0.0190146603,0.0190146603,0.03802932061
Juneau,Wisconsin,0,0.03785154624,0.03785154624,0.03785154624,0.03785154624,0.03785154624
Roane,Tennessee,0,0,0,0,0.01890466378,0.03780932756
Ashe,North Carolina,0,0,0,0.03733293512,0.03733293512,0.03733293512
Mason,West Virginia,0,0,0,0,0.03712090278,0.03712090278
Tuolumne,California,0,0,0,0,0.03708373507,0.03708373507
St. Lawrence,New York,0,0.01825517078,0.01825517078,0.02738275617,0.03651034155,0.03651034155
Meade,South Dakota,0,0,0,0.03646441074,0.03646441074,0.03646441074
Del Norte,California,0,0,0,0,0,0.03646441074
Lincoln,South Dakota,0,0,0,0.01821029246,0.03642058491,0.03642058491
La Plata,Colorado,0,0,0.01814849095,0.01814849095,0.03629698191,0.03629698191
Windsor,Vermont,0.01804174861,0.03608349721,0.03608349721,0.03608349721,0.03608349721,0.03608349721
Montgomery,Kentucky,0,0,0,0,0,0.03602435246
Washington,Indiana,0,0,0.03593632084,0.03593632084,0.03593632084,0.03593632084
Lincoln,Wisconsin,0,0,0,0,0,0.03590922149
Jefferson,Idaho,0,0,0,0,0.03575387036,0.03575387036
Marion,West Virginia,0.01770005487,0.03540010974,0.03540010974,0.03540010974,0.03540010974,0.03540010974
Columbia,Wisconsin,0,0.01755802929,0.01755802929,0.01755802929,0.01755802929,0.03511605857
McPherson,Kansas,0,0,0,0,0.03492839679,0.03492839679
Ellis,Kansas,0,0,0,0,0.03462843687,0.03462843687
Russell,Alabama,0,0,0,0,0.01717829351,0.03435658702
Logan,Illinois,0,0,0,0,0,0.03423836751
Washington,Vermont,0,0.01710074046,0.01710074046,0.01710074046,0.03420148092,0.03420148092
Sanpete,Utah,0,0,0,0,0,0.03405298645
Lake,Montana,0,0,0,0,0.03358635051,0.03358635051
Madison,Kentucky,0,0.01114827202,0.01114827202,0.01114827202,0.01114827202,0.03344481605
Mesa,Colorado,0,0,0,0,0.01333351111,0.03333377778
Sheridan,Wyoming,0,0,0,0,0,0.03332000533
Franklin,Maine,0,0.03331223558,0.03331223558,0.03331223558,0.03331223558,0.03331223558
Barry,Michigan,0,0.01665084836,0.03330169672,0.03330169672,0.03330169672,0.03330169672
Wayne,New York,0,0,0.01100642775,0.01100642775,0.01100642775,0.03301928326
Freeborn,Minnesota,0,0,0,0,0.03275895958,0.03275895958
Polk,Missouri,0,0,0,0,0,0.03169672573
Marshall,West Virginia,0,0,0,0,0,0.03160056881
Amherst,Virginia,0,0,0,0,0,0.03136566087
Chautauqua,New York,0,0.007712716727,0.02313815018,0.03085086691,0.03856358364,0.03085086691
Jackson,Ohio,0,0,0,0,0,0.03074652564
Morrison,Minnesota,0,0,0,0.03034993475,0.03034993475,0.03034993475
Athens,Ohio,0.01516622179,0.01516622179,0.01516622179,0.01516622179,0.01516622179,0.03033244358
Klamath,Oregon,0,0,0,0,0.01508068165,0.03016136329
Butler,Kansas,0,0,0,0,0,0.03008966721
Lewis and Clark,Montana,0,0,0,0,0.01490823978,0.02981647957
Cambria,Pennsylvania,0,0.01486436269,0.01486436269,0.02229654404,0.02229654404,0.02972872538
Lincoln,Tennessee,0,0,0,0,0.02966390792,0.02966390792
Humboldt,California,0,0,0.02209651759,0.02946202345,0.02946202345,0.02946202345
Lincoln,Maine,0,0,0,0,0.02935392022,0.02935392022
Effingham,Illinois,0,0.02926201206,0.02926201206,0.02926201206,0.02926201206,0.02926201206
Brookings,South Dakota,0,0,0,0,0,0.02920646047
Lee,Illinois,0,0,0.02896284068,0.05792568135,0.05792568135,0.02896284068
Seneca,New York,0,0.02889171386,0,0,0,0.02889171386
Gallatin,Montana,0,0.009548453628,0.009548453628,0.009548453628,0.01909690726,0.02864536088
Laclede,Missouri,0,0,0,0,0.02816346073,0.02816346073
Carlton,Minnesota,0,0,0,0,0,0.02813731007
McLeod,Minnesota,0,0,0,0,0,0.02791346825
Bennington,Vermont,0,0.02783964365,0.02783964365,0.02783964365,0.02783964365,0.02783964365
Douglas,Oregon,0,0,0,0,0.009231649788,0.02769494936
Houghton,Michigan,0,0,0,0,0,0.02750275028
