fips_code,county,state,date,cases,deaths
31091,Hooker,Nebraska,2020-08-30,4,0
31093,Howard,Nebraska,2020-08-30,64,5
31095,Jefferson,Nebraska,2020-08-30,19,0
31097,Johnson,Nebraska,2020-08-30,23,0
31099,Kearney,Nebraska,2020-08-30,110,0
31101,Keith,Nebraska,2020-08-30,46,0
31103,Keya Paha,Nebraska,2020-08-30,1,0
31105,Kimball,Nebraska,2020-08-30,15,0
31107,Knox,Nebraska,2020-08-30,62,0
31109,Lancaster,Nebraska,2020-08-30,3990,21
31111,Lincoln,Nebraska,2020-08-30,269,2
31113,Logan,Nebraska,2020-08-30,3,0
31115,Loup,Nebraska,2020-08-30,2,0
31119,Madison,Nebraska,2020-08-30,588,6
31117,McPherson,Nebraska,2020-08-30,6,0
31121,Merrick,Nebraska,2020-08-30,66,1
31123,Morrill,Nebraska,2020-08-30,64,0
31125,Nance,Nebraska,2020-08-30,11,0
31127,Nemaha,Nebraska,2020-08-30,78,0
31129,Nuckolls,Nebraska,2020-08-30,10,0
31131,Otoe,Nebraska,2020-08-30,114,1
31133,Pawnee,Nebraska,2020-08-30,10,0
31135,Perkins,Nebraska,2020-08-30,29,7
31137,Phelps,Nebraska,2020-08-30,67,0
31139,Pierce,Nebraska,2020-08-30,60,2
31141,Platte,Nebraska,2020-08-30,864,3
31143,Polk,Nebraska,2020-08-30,33,0
31145,Red Willow,Nebraska,2020-08-30,18,0
31147,Richardson,Nebraska,2020-08-30,34,1
31149,Rock,Nebraska,2020-08-30,9,0
31151,Saline,Nebraska,2020-08-30,633,2
31153,Sarpy,Nebraska,2020-08-30,2832,17
31155,Saunders,Nebraska,2020-08-30,222,2
31157,Scotts Bluff,Nebraska,2020-08-30,357,6
31159,Seward,Nebraska,2020-08-30,163,2
31161,Sheridan,Nebraska,2020-08-30,21,0
31163,Sherman,Nebraska,2020-08-30,15,1
31165,Sioux,Nebraska,2020-08-30,6,0
31167,Stanton,Nebraska,2020-08-30,33,0
31169,Thayer,Nebraska,2020-08-30,27,0
31171,Thomas,Nebraska,2020-08-30,3,0
31173,Thurston,Nebraska,2020-08-30,221,4
NA,Unknown,Nebraska,2020-08-30,110,0
31175,Valley,Nebraska,2020-08-30,18,0
31177,Washington,Nebraska,2020-08-30,175,1
31179,Wayne,Nebraska,2020-08-30,52,0
31181,Webster,Nebraska,2020-08-30,13,0
31183,Wheeler,Nebraska,2020-08-30,1,0
31185,York,Nebraska,2020-08-30,113,0
32510,Carson City,Nevada,2020-08-30,427,8
32001,Churchill,Nevada,2020-08-30,110,1
32003,Clark,Nevada,2020-08-30,59153,1126
32005,Douglas,Nevada,2020-08-30,247,1
32007,Elko,Nevada,2020-08-30,792,4
32011,Eureka,Nevada,2020-08-30,5,0
32013,Humboldt,Nevada,2020-08-30,111,4
32015,Lander,Nevada,2020-08-30,59,1
32017,Lincoln,Nevada,2020-08-30,6,0
32019,Lyon,Nevada,2020-08-30,327,6
32021,Mineral,Nevada,2020-08-30,12,0
32023,Nye,Nevada,2020-08-30,475,14
32027,Pershing,Nevada,2020-08-30,21,0
32029,Storey,Nevada,2020-08-30,7,0
32031,Washoe,Nevada,2020-08-30,7204,139
32033,White Pine,Nevada,2020-08-30,25,1
33001,Belknap,New Hampshire,2020-08-30,125,4
33003,Carroll,New Hampshire,2020-08-30,104,1
33005,Cheshire,New Hampshire,2020-08-30,129,3
33007,Coos,New Hampshire,2020-08-30,18,0
33009,Grafton,New Hampshire,2020-08-30,113,1
33011,Hillsborough,New Hampshire,2020-08-30,4027,286
33013,Merrimack,New Hampshire,2020-08-30,500,23
33015,Rockingham,New Hampshire,2020-08-30,1805,100
33017,Strafford,New Hampshire,2020-08-30,383,13
33019,Sullivan,New Hampshire,2020-08-30,47,1
NA,Unknown,New Hampshire,2020-08-30,3,0
34001,Atlantic,New Jersey,2020-08-30,3750,251
34003,Bergen,New Jersey,2020-08-30,21799,2032
34005,Burlington,New Jersey,2020-08-30,6421,481
34007,Camden,New Jersey,2020-08-30,9194,590
34009,Cape May,New Jersey,2020-08-30,905,94
34011,Cumberland,New Jersey,2020-08-30,3568,155
34013,Essex,New Jersey,2020-08-30,20530,2113
34015,Gloucester,New Jersey,2020-08-30,3674,219
34017,Hudson,New Jersey,2020-08-30,20291,1507
34019,Hunterdon,New Jersey,2020-08-30,1266,124
34021,Mercer,New Jersey,2020-08-30,8362,627
34023,Middlesex,New Jersey,2020-08-30,18633,1418
34025,Monmouth,New Jersey,2020-08-30,10802,858
34027,Morris,New Jersey,2020-08-30,7618,829
34029,Ocean,New Jersey,2020-08-30,11207,1020
34031,Passaic,New Jersey,2020-08-30,18469,1245
34033,Salem,New Jersey,2020-08-30,986,89
34035,Somerset,New Jersey,2020-08-30,5474,567
34037,Sussex,New Jersey,2020-08-30,1430,197
34039,Union,New Jersey,2020-08-30,17243,1350
NA,Unknown,New Jersey,2020-08-30,364,0
34041,Warren,New Jersey,2020-08-30,1405,171
35001,Bernalillo,New Mexico,2020-08-30,5795,155
35003,Catron,New Mexico,2020-08-30,5,1
35005,Chaves,New Mexico,2020-08-30,722,6
35006,Cibola,New Mexico,2020-08-30,726,20
35007,Colfax,New Mexico,2020-08-30,19,1
35009,Curry,New Mexico,2020-08-30,671,3
35013,Doña Ana,New Mexico,2020-08-30,2830,41
35015,Eddy,New Mexico,2020-08-30,486,5
35017,Grant,New Mexico,2020-08-30,79,2
35019,Guadalupe,New Mexico,2020-08-30,32,1
35021,Harding,New Mexico,2020-08-30,2,0
35023,Hidalgo,New Mexico,2020-08-30,97,1
35025,Lea,New Mexico,2020-08-30,1130,11
35027,Lincoln,New Mexico,2020-08-30,168,2
35028,Los Alamos,New Mexico,2020-08-30,27,0
35029,Luna,New Mexico,2020-08-30,315,5
35031,McKinley,New Mexico,2020-08-30,4195,242
35033,Mora,New Mexico,2020-08-30,6,0
35035,Otero,New Mexico,2020-08-30,1119,12
35037,Quay,New Mexico,2020-08-30,62,2
35039,Rio Arriba,New Mexico,2020-08-30,358,12
35041,Roosevelt,New Mexico,2020-08-30,201,1
35045,San Juan,New Mexico,2020-08-30,3187,190
35047,San Miguel,New Mexico,2020-08-30,78,0
35043,Sandoval,New Mexico,2020-08-30,1246,37
35049,Santa Fe,New Mexico,2020-08-30,819,4
35051,Sierra,New Mexico,2020-08-30,37,1
35053,Socorro,New Mexico,2020-08-30,77,6
35055,Taos,New Mexico,2020-08-30,115,2
35057,Torrance,New Mexico,2020-08-30,107,1
35059,Union,New Mexico,2020-08-30,32,2
NA,Unknown,New Mexico,2020-08-30,1,0
35061,Valencia,New Mexico,2020-08-30,539,4
36001,Albany,New York,2020-08-30,2764,122
36003,Allegany,New York,2020-08-30,89,2
36007,Broome,New York,2020-08-30,1295,82
36009,Cattaraugus,New York,2020-08-30,201,6
36011,Cayuga,New York,2020-08-30,177,2
36013,Chautauqua,New York,2020-08-30,382,4
36015,Chemung,New York,2020-08-30,200,2
36017,Chenango,New York,2020-08-30,227,6
36019,Clinton,New York,2020-08-30,150,5
36021,Columbia,New York,2020-08-30,569,47
36023,Cortland,New York,2020-08-30,99,1
36025,Delaware,New York,2020-08-30,115,4
36027,Dutchess,New York,2020-08-30,4852,153
36029,Erie,New York,2020-08-30,9807,606
36031,Essex,New York,2020-08-30,136,6
36033,Franklin,New York,2020-08-30,58,1
36035,Fulton,New York,2020-08-30,311,28
36037,Genesee,New York,2020-08-30,294,6
36039,Greene,New York,2020-08-30,307,13
36041,Hamilton,New York,2020-08-30,14,1
36043,Herkimer,New York,2020-08-30,297,10
36045,Jefferson,New York,2020-08-30,150,1
36049,Lewis,New York,2020-08-30,49,5
36051,Livingston,New York,2020-08-30,182,6
36053,Madison,New York,2020-08-30,461,9
36055,Monroe,New York,2020-08-30,5444,257
36057,Montgomery,New York,2020-08-30,202,8
36059,Nassau,New York,2020-08-30,44610,2198
NA,New York City,New York,2020-08-30,238677,23689
36063,Niagara,New York,2020-08-30,1612,89
36065,Oneida,New York,2020-08-30,2272,120
36067,Onondaga,New York,2020-08-30,3883,179
36069,Ontario,New York,2020-08-30,389,28
36071,Orange,New York,2020-08-30,11433,409
36073,Orleans,New York,2020-08-30,306,55
36075,Oswego,New York,2020-08-30,295,3
36077,Otsego,New York,2020-08-30,143,4
36079,Putnam,New York,2020-08-30,1500,63
36083,Rensselaer,New York,2020-08-30,833,41
36087,Rockland,New York,2020-08-30,14233,508
36091,Saratoga,New York,2020-08-30,842,15
36093,Schenectady,New York,2020-08-30,1260,43
36095,Schoharie,New York,2020-08-30,69,2
36097,Schuyler,New York,2020-08-30,26,0
36099,Seneca,New York,2020-08-30,100,1
36089,St. Lawrence,New York,2020-08-30,274,4
36101,Steuben,New York,2020-08-30,315,39
36103,Suffolk,New York,2020-08-30,44763,2002
36105,Sullivan,New York,2020-08-30,1521,37
36107,Tioga,New York,2020-08-30,208,21
36109,Tompkins,New York,2020-08-30,264,0
36111,Ulster,New York,2020-08-30,2168,82
36113,Warren,New York,2020-08-30,321,30
36115,Washington,New York,2020-08-30,267,14
36117,Wayne,New York,2020-08-30,280,3
36119,Westchester,New York,2020-08-30,36948,1451
36121,Wyoming,New York,2020-08-30,126,5
36123,Yates,New York,2020-08-30,61,6
37001,Alamance,North Carolina,2020-08-30,3100,46
37003,Alexander,North Carolina,2020-08-30,397,2
37005,Alleghany,North Carolina,2020-08-30,203,0
37007,Anson,North Carolina,2020-08-30,438,3
37009,Ashe,North Carolina,2020-08-30,196,1
37011,Avery,North Carolina,2020-08-30,136,0
37013,Beaufort,North Carolina,2020-08-30,573,9
37015,Bertie,North Carolina,2020-08-30,427,6
37017,Bladen,North Carolina,2020-08-30,708,10
37019,Brunswick,North Carolina,2020-08-30,1385,24
37021,Buncombe,North Carolina,2020-08-30,2440,80
37023,Burke,North Carolina,2020-08-30,1846,30
37025,Cabarrus,North Carolina,2020-08-30,3142,53
37027,Caldwell,North Carolina,2020-08-30,1419,17
37029,Camden,North Carolina,2020-08-30,97,3
37031,Carteret,North Carolina,2020-08-30,492,5
37033,Caswell,North Carolina,2020-08-30,245,2
37035,Catawba,North Carolina,2020-08-30,2594,44
37037,Chatham,North Carolina,2020-08-30,1480,56
37039,Cherokee,North Carolina,2020-08-30,410,5
37041,Chowan,North Carolina,2020-08-30,214,2
37043,Clay,North Carolina,2020-08-30,88,1
37045,Cleveland,North Carolina,2020-08-30,1592,36
37047,Columbus,North Carolina,2020-08-30,1096,51
37049,Craven,North Carolina,2020-08-30,967,26
37051,Cumberland,North Carolina,2020-08-30,4016,66
37053,Currituck,North Carolina,2020-08-30,96,0
37055,Dare,North Carolina,2020-08-30,242,2
37057,Davidson,North Carolina,2020-08-30,2159,32
37059,Davie,North Carolina,2020-08-30,474,6
37061,Duplin,North Carolina,2020-08-30,2078,52
37063,Durham,North Carolina,2020-08-30,6914,84
37065,Edgecombe,North Carolina,2020-08-30,948,19
37067,Forsyth,North Carolina,2020-08-30,6141,74
37069,Franklin,North Carolina,2020-08-30,1050,29
37071,Gaston,North Carolina,2020-08-30,4068,63
37073,Gates,North Carolina,2020-08-30,85,3
37075,Graham,North Carolina,2020-08-30,55,0
37077,Granville,North Carolina,2020-08-30,1522,43
37079,Greene,North Carolina,2020-08-30,410,4
37081,Guilford,North Carolina,2020-08-30,6810,170
37083,Halifax,North Carolina,2020-08-30,862,11
37085,Harnett,North Carolina,2020-08-30,1606,46
37087,Haywood,North Carolina,2020-08-30,505,25
37089,Henderson,North Carolina,2020-08-30,1694,60
37091,Hertford,North Carolina,2020-08-30,542,14
37093,Hoke,North Carolina,2020-08-30,872,12
37095,Hyde,North Carolina,2020-08-30,94,0
37097,Iredell,North Carolina,2020-08-30,2323,24
37099,Jackson,North Carolina,2020-08-30,489,7
37101,Johnston,North Carolina,2020-08-30,3806,50
37103,Jones,North Carolina,2020-08-30,135,7
37105,Lee,North Carolina,2020-08-30,1427,12
37107,Lenoir,North Carolina,2020-08-30,788,16
37109,Lincoln,North Carolina,2020-08-30,1103,12
37113,Macon,North Carolina,2020-08-30,539,2
37115,Madison,North Carolina,2020-08-30,68,1
37117,Martin,North Carolina,2020-08-30,342,7
37111,McDowell,North Carolina,2020-08-30,788,24
37119,Mecklenburg,North Carolina,2020-08-30,25386,295
37121,Mitchell,North Carolina,2020-08-30,93,3
37123,Montgomery,North Carolina,2020-08-30,881,18
37125,Moore,North Carolina,2020-08-30,1293,21
37127,Nash,North Carolina,2020-08-30,1652,22
37129,New Hanover,North Carolina,2020-08-30,3004,21
37131,Northampton,North Carolina,2020-08-30,337,17
37133,Onslow,North Carolina,2020-08-30,1460,12
37135,Orange,North Carolina,2020-08-30,2255,50
37137,Pamlico,North Carolina,2020-08-30,146,2
37139,Pasquotank,North Carolina,2020-08-30,546,23
37141,Pender,North Carolina,2020-08-30,767,4
37143,Perquimans,North Carolina,2020-08-30,135,2
37145,Person,North Carolina,2020-08-30,322,5
37147,Pitt,North Carolina,2020-08-30,3490,19
37149,Polk,North Carolina,2020-08-30,225,7
37151,Randolph,North Carolina,2020-08-30,2413,43
37153,Richmond,North Carolina,2020-08-30,665,11
37155,Robeson,North Carolina,2020-08-30,3511,60
37157,Rockingham,North Carolina,2020-08-30,804,8
37159,Rowan,North Carolina,2020-08-30,2777,63
37161,Rutherford,North Carolina,2020-08-30,986,24
37163,Sampson,North Carolina,2020-08-30,1607,21
37165,Scotland,North Carolina,2020-08-30,645,8
37167,Stanly,North Carolina,2020-08-30,1475,31
37169,Stokes,North Carolina,2020-08-30,331,3
37171,Surry,North Carolina,2020-08-30,1155,16
37173,Swain,North Carolina,2020-08-30,131,3
37175,Transylvania,North Carolina,2020-08-30,244,2
37177,Tyrrell,North Carolina,2020-08-30,107,2
37179,Union,North Carolina,2020-08-30,3912,48
37181,Vance,North Carolina,2020-08-30,904,42
37183,Wake,North Carolina,2020-08-30,14950,199
37185,Warren,North Carolina,2020-08-30,287,6
37187,Washington,North Carolina,2020-08-30,175,5
37189,Watauga,North Carolina,2020-08-30,426,0
37191,Wayne,North Carolina,2020-08-30,2812,51
37193,Wilkes,North Carolina,2020-08-30,1021,22
37195,Wilson,North Carolina,2020-08-30,1721,36
37197,Yadkin,North Carolina,2020-08-30,632,7
37199,Yancey,North Carolina,2020-08-30,91,0
38001,Adams,North Dakota,2020-08-30,4,0
38003,Barnes,North Dakota,2020-08-30,107,0
38005,Benson,North Dakota,2020-08-30,227,4
38007,Billings,North Dakota,2020-08-30,4,0
38009,Bottineau,North Dakota,2020-08-30,28,0
38011,Bowman,North Dakota,2020-08-30,15,0
38013,Burke,North Dakota,2020-08-30,24,1
38015,Burleigh,North Dakota,2020-08-30,1987,16
38017,Cass,North Dakota,2020-08-30,3510,76
38019,Cavalier,North Dakota,2020-08-30,33,0
38021,Dickey,North Dakota,2020-08-30,26,0
38023,Divide,North Dakota,2020-08-30,5,0
38025,Dunn,North Dakota,2020-08-30,49,0
38027,Eddy,North Dakota,2020-08-30,33,0
38029,Emmons,North Dakota,2020-08-30,26,1
38031,Foster,North Dakota,2020-08-30,32,0
38033,Golden Valley,North Dakota,2020-08-30,35,0
38035,Grand Forks,North Dakota,2020-08-30,1468,10
38037,Grant,North Dakota,2020-08-30,9,0
38039,Griggs,North Dakota,2020-08-30,38,1
38041,Hettinger,North Dakota,2020-08-30,23,0
38043,Kidder,North Dakota,2020-08-30,34,0
38045,LaMoure,North Dakota,2020-08-30,20,0
38047,Logan,North Dakota,2020-08-30,11,0
38049,McHenry,North Dakota,2020-08-30,38,1
38051,McIntosh,North Dakota,2020-08-30,44,3
38053,McKenzie,North Dakota,2020-08-30,118,2
38055,McLean,North Dakota,2020-08-30,164,1
38057,Mercer,North Dakota,2020-08-30,38,0
38059,Morton,North Dakota,2020-08-30,632,5
38061,Mountrail,North Dakota,2020-08-30,172,1
38063,Nelson,North Dakota,2020-08-30,29,0
38065,Oliver,North Dakota,2020-08-30,10,0
38067,Pembina,North Dakota,2020-08-30,34,0
38069,Pierce,North Dakota,2020-08-30,25,0
38071,Ramsey,North Dakota,2020-08-30,120,2
38073,Ransom,North Dakota,2020-08-30,41,0
38075,Renville,North Dakota,2020-08-30,11,0
38077,Richland,North Dakota,2020-08-30,135,1
38079,Rolette,North Dakota,2020-08-30,119,2
38081,Sargent,North Dakota,2020-08-30,15,0
38083,Sheridan,North Dakota,2020-08-30,9,0
38085,Sioux,North Dakota,2020-08-30,119,2
38087,Slope,North Dakota,2020-08-30,6,0
38089,Stark,North Dakota,2020-08-30,677,6
38091,Steele,North Dakota,2020-08-30,18,0
38093,Stutsman,North Dakota,2020-08-30,207,3
38095,Towner,North Dakota,2020-08-30,7,0
38097,Traill,North Dakota,2020-08-30,68,0
NA,Unknown,North Dakota,2020-08-30,4,4
38099,Walsh,North Dakota,2020-08-30,141,1
38101,Ward,North Dakota,2020-08-30,502,1
38103,Wells,North Dakota,2020-08-30,28,0
38105,Williams,North Dakota,2020-08-30,427,2
39001,Adams,Ohio,2020-08-30,91,4
39003,Allen,Ohio,2020-08-30,1135,53
39005,Ashland,Ohio,2020-08-30,165,4
39007,Ashtabula,Ohio,2020-08-30,609,46
39009,Athens,Ohio,2020-08-30,387,2
39011,Auglaize,Ohio,2020-08-30,416,8
39013,Belmont,Ohio,2020-08-30,682,26
39015,Brown,Ohio,2020-08-30,209,2
39017,Butler,Ohio,2020-08-30,3972,73
39019,Carroll,Ohio,2020-08-30,125,6
39021,Champaign,Ohio,2020-08-30,246,2
39023,Clark,Ohio,2020-08-30,1407,27
39025,Clermont,Ohio,2020-08-30,1265,15
39027,Clinton,Ohio,2020-08-30,243,10
39029,Columbiana,Ohio,2020-08-30,1820,64
39031,Coshocton,Ohio,2020-08-30,217,9
39033,Crawford,Ohio,2020-08-30,193,5
39035,Cuyahoga,Ohio,2020-08-30,15624,574
39037,Darke,Ohio,2020-08-30,616,35
39039,Defiance,Ohio,2020-08-30,209,5
39041,Delaware,Ohio,2020-08-30,1645,20
39043,Erie,Ohio,2020-08-30,772,36
39045,Fairfield,Ohio,2020-08-30,1709,40
39047,Fayette,Ohio,2020-08-30,189,5
39049,Franklin,Ohio,2020-08-30,21619,562
39051,Fulton,Ohio,2020-08-30,181,1
39053,Gallia,Ohio,2020-08-30,140,3
39055,Geauga,Ohio,2020-08-30,608,46
39057,Greene,Ohio,2020-08-30,969,18
39059,Guernsey,Ohio,2020-08-30,130,7
39061,Hamilton,Ohio,2020-08-30,11102,286
39063,Hancock,Ohio,2020-08-30,519,7
39065,Hardin,Ohio,2020-08-30,219,13
39067,Harrison,Ohio,2020-08-30,28,1
39069,Henry,Ohio,2020-08-30,210,3
39071,Highland,Ohio,2020-08-30,190,3
39073,Hocking,Ohio,2020-08-30,139,9
39075,Holmes,Ohio,2020-08-30,349,7
39077,Huron,Ohio,2020-08-30,470,6
39079,Jackson,Ohio,2020-08-30,165,1
39081,Jefferson,Ohio,2020-08-30,267,4
39083,Knox,Ohio,2020-08-30,245,14
39085,Lake,Ohio,2020-08-30,1310,44
39087,Lawrence,Ohio,2020-08-30,429,14
39089,Licking,Ohio,2020-08-30,1576,57
39091,Logan,Ohio,2020-08-30,233,2
39093,Lorain,Ohio,2020-08-30,2103,81
39095,Lucas,Ohio,2020-08-30,6389,341
39097,Madison,Ohio,2020-08-30,689,11
39099,Mahoning,Ohio,2020-08-30,2847,265
39101,Marion,Ohio,2020-08-30,3001,46
39103,Medina,Ohio,2020-08-30,1190,37
39105,Meigs,Ohio,2020-08-30,127,3
39107,Mercer,Ohio,2020-08-30,817,17
39109,Miami,Ohio,2020-08-30,1054,43
39111,Monroe,Ohio,2020-08-30,103,18
39113,Montgomery,Ohio,2020-08-30,5728,128
39115,Morgan,Ohio,2020-08-30,43,0
39117,Morrow,Ohio,2020-08-30,226,2
39119,Muskingum,Ohio,2020-08-30,296,2
39121,Noble,Ohio,2020-08-30,22,0
39123,Ottawa,Ohio,2020-08-30,448,29
39125,Paulding,Ohio,2020-08-30,81,0
39127,Perry,Ohio,2020-08-30,226,6
39129,Pickaway,Ohio,2020-08-30,2493,43
39131,Pike,Ohio,2020-08-30,104,0
39133,Portage,Ohio,2020-08-30,850,65
39135,Preble,Ohio,2020-08-30,345,4
39137,Putnam,Ohio,2020-08-30,325,17
39139,Richland,Ohio,2020-08-30,696,17
39141,Ross,Ohio,2020-08-30,692,10
39143,Sandusky,Ohio,2020-08-30,517,17
39145,Scioto,Ohio,2020-08-30,350,3
39147,Seneca,Ohio,2020-08-30,347,11
39149,Shelby,Ohio,2020-08-30,359,4
39151,Stark,Ohio,2020-08-30,2308,151
39153,Summit,Ohio,2020-08-30,4418,236
39155,Trumbull,Ohio,2020-08-30,1744,121
39157,Tuscarawas,Ohio,2020-08-30,858,16
39159,Union,Ohio,2020-08-30,362,1
39161,Van Wert,Ohio,2020-08-30,88,2
39163,Vinton,Ohio,2020-08-30,38,2
39165,Warren,Ohio,2020-08-30,2286,42
39167,Washington,Ohio,2020-08-30,227,23
39169,Wayne,Ohio,2020-08-30,756,61
39171,Williams,Ohio,2020-08-30,159,3
39173,Wood,Ohio,2020-08-30,1320,61
39175,Wyandot,Ohio,2020-08-30,186,10
40001,Adair,Oklahoma,2020-08-30,442,8
40003,Alfalfa,Oklahoma,2020-08-30,12,0
40005,Atoka,Oklahoma,2020-08-30,108,1
40007,Beaver,Oklahoma,2020-08-30,44,0
40009,Beckham,Oklahoma,2020-08-30,123,1
40011,Blaine,Oklahoma,2020-08-30,73,1
40013,Bryan,Oklahoma,2020-08-30,595,3
40015,Caddo,Oklahoma,2020-08-30,561,20
40017,Canadian,Oklahoma,2020-08-30,1518,11
40019,Carter,Oklahoma,2020-08-30,405,6
40021,Cherokee,Oklahoma,2020-08-30,662,6
40023,Choctaw,Oklahoma,2020-08-30,240,1
40025,Cimarron,Oklahoma,2020-08-30,14,0
40027,Cleveland,Oklahoma,2020-08-30,3882,64
40029,Coal,Oklahoma,2020-08-30,54,0
40031,Comanche,Oklahoma,2020-08-30,1225,11
40033,Cotton,Oklahoma,2020-08-30,28,2
40035,Craig,Oklahoma,2020-08-30,118,1
40037,Creek,Oklahoma,2020-08-30,803,21
40039,Custer,Oklahoma,2020-08-30,324,0
40041,Delaware,Oklahoma,2020-08-30,543,21
40043,Dewey,Oklahoma,2020-08-30,21,0
40045,Ellis,Oklahoma,2020-08-30,6,0
40047,Garfield,Oklahoma,2020-08-30,960,12
40049,Garvin,Oklahoma,2020-08-30,264,4
40051,Grady,Oklahoma,2020-08-30,530,7
40053,Grant,Oklahoma,2020-08-30,24,0
40055,Greer,Oklahoma,2020-08-30,88,8
40057,Harmon,Oklahoma,2020-08-30,39,0
40059,Harper,Oklahoma,2020-08-30,17,0
40061,Haskell,Oklahoma,2020-08-30,163,4
40063,Hughes,Oklahoma,2020-08-30,214,3
40065,Jackson,Oklahoma,2020-08-30,591,9
40067,Jefferson,Oklahoma,2020-08-30,36,0
40069,Johnston,Oklahoma,2020-08-30,89,1
40071,Kay,Oklahoma,2020-08-30,309,12
40073,Kingfisher,Oklahoma,2020-08-30,257,1
40075,Kiowa,Oklahoma,2020-08-30,43,1
40077,Latimer,Oklahoma,2020-08-30,109,2
40079,Le Flore,Oklahoma,2020-08-30,641,5
40081,Lincoln,Oklahoma,2020-08-30,294,8
40083,Logan,Oklahoma,2020-08-30,292,1
40085,Love,Oklahoma,2020-08-30,102,0
40093,Major,Oklahoma,2020-08-30,49,1
40095,Marshall,Oklahoma,2020-08-30,130,1
40097,Mayes,Oklahoma,2020-08-30,413,9
40087,McClain,Oklahoma,2020-08-30,570,4
40089,McCurtain,Oklahoma,2020-08-30,1021,29
40091,McIntosh,Oklahoma,2020-08-30,235,4
40099,Murray,Oklahoma,2020-08-30,89,1
40101,Muskogee,Oklahoma,2020-08-30,1126,16
40103,Noble,Oklahoma,2020-08-30,104,2
40105,Nowata,Oklahoma,2020-08-30,97,1
40107,Okfuskee,Oklahoma,2020-08-30,101,3
40109,Oklahoma,Oklahoma,2020-08-30,13357,155
40111,Okmulgee,Oklahoma,2020-08-30,614,4
40113,Osage,Oklahoma,2020-08-30,636,12
40115,Ottawa,Oklahoma,2020-08-30,520,4
40117,Pawnee,Oklahoma,2020-08-30,217,3
40119,Payne,Oklahoma,2020-08-30,1145,5
40121,Pittsburg,Oklahoma,2020-08-30,576,15
40123,Pontotoc,Oklahoma,2020-08-30,235,3
40125,Pottawatomie,Oklahoma,2020-08-30,852,9
40127,Pushmataha,Oklahoma,2020-08-30,126,1
40129,Roger Mills,Oklahoma,2020-08-30,13,1
40131,Rogers,Oklahoma,2020-08-30,1308,41
40133,Seminole,Oklahoma,2020-08-30,319,5
40135,Sequoyah,Oklahoma,2020-08-30,580,8
40137,Stephens,Oklahoma,2020-08-30,251,4
40139,Texas,Oklahoma,2020-08-30,1144,7
40141,Tillman,Oklahoma,2020-08-30,68,1
40143,Tulsa,Oklahoma,2020-08-30,13175,132
NA,Unknown,Oklahoma,2020-08-30,4,0
40145,Wagoner,Oklahoma,2020-08-30,1137,23
40147,Washington,Oklahoma,2020-08-30,790,39
40149,Washita,Oklahoma,2020-08-30,43,0
40151,Woods,Oklahoma,2020-08-30,24,0
40153,Woodward,Oklahoma,2020-08-30,88,0
41001,Baker,Oregon,2020-08-30,70,2
41003,Benton,Oregon,2020-08-30,213,6
41005,Clackamas,Oregon,2020-08-30,1939,57
41007,Clatsop,Oregon,2020-08-30,95,0
41009,Columbia,Oregon,2020-08-30,130,1
41011,Coos,Oregon,2020-08-30,115,0
41013,Crook,Oregon,2020-08-30,54,1
41015,Curry,Oregon,2020-08-30,20,0
41017,Deschutes,Oregon,2020-08-30,690,11
41019,Douglas,Oregon,2020-08-30,177,3
41021,Gilliam,Oregon,2020-08-30,4,0
41023,Grant,Oregon,2020-08-30,8,0
41025,Harney,Oregon,2020-08-30,12,0
41027,Hood River,Oregon,2020-08-30,233,0
41029,Jackson,Oregon,2020-08-30,805,2
41031,Jefferson,Oregon,2020-08-30,457,7
41033,Josephine,Oregon,2020-08-30,154,2
41035,Klamath,Oregon,2020-08-30,235,2
41037,Lake,Oregon,2020-08-30,30,0
41039,Lane,Oregon,2020-08-30,702,6
41041,Lincoln,Oregon,2020-08-30,465,13
41043,Linn,Oregon,2020-08-30,385,12
41045,Malheur,Oregon,2020-08-30,1170,19
41047,Marion,Oregon,2020-08-30,3794,80
41049,Morrow,Oregon,2020-08-30,437,3
41051,Multnomah,Oregon,2020-08-30,5975,122
41053,Polk,Oregon,2020-08-30,419,14
41055,Sherman,Oregon,2020-08-30,17,0
41057,Tillamook,Oregon,2020-08-30,38,0
41059,Umatilla,Oregon,2020-08-30,2674,37
41061,Union,Oregon,2020-08-30,419,2
41063,Wallowa,Oregon,2020-08-30,22,1
41065,Wasco,Oregon,2020-08-30,206,3
41067,Washington,Oregon,2020-08-30,3760,43
41071,Yamhill,Oregon,2020-08-30,630,14
42001,Adams,Pennsylvania,2020-08-30,637,23
42003,Allegheny,Pennsylvania,2020-08-30,10310,330
42005,Armstrong,Pennsylvania,2020-08-30,313,9
42007,Beaver,Pennsylvania,2020-08-30,1603,96
42009,Bedford,Pennsylvania,2020-08-30,170,5
42011,Berks,Pennsylvania,2020-08-30,6041,380
42013,Blair,Pennsylvania,2020-08-30,456,11
42015,Bradford,Pennsylvania,2020-08-30,98,3
42017,Bucks,Pennsylvania,2020-08-30,7777,586
42019,Butler,Pennsylvania,2020-08-30,780,18
42021,Cambria,Pennsylvania,2020-08-30,460,4
42023,Cameron,Pennsylvania,2020-08-30,8,0
42025,Carbon,Pennsylvania,2020-08-30,422,28
42027,Centre,Pennsylvania,2020-08-30,469,11
42029,Chester,Pennsylvania,2020-08-30,5607,356
42031,Clarion,Pennsylvania,2020-08-30,99,3
